Date;Time;event_Tracer;Alt;Spd;Rpm;Tk;Tk Friction;Odo;FuelAvg;BoostP;ExhaustP;AdmTemp;Regen Status;NoxIn;NoxOut;DOC In;DOC out;DPF out;SCR out;DpfMaxTemp;UrLv;UrTemp;UrQlty;SootLoad;Acl Pos;Eng.Temp;Amb.Temp;Seq
19/11/24 ; 02:47:22;;668,3;35,8;738;15;6;57490125;4,97;4;10,59;50;131;189,5;6,4;;;384,78;;395,09;92,4;26;;;0;91;;
19/11/24 ; 02:47:27;;668,2;4,3;832;17;6;57490125;4,97;;14,62;;131;350,7;3,6;;;384,37;;;92,4;26;32,0;;0;;23,62;
19/11/24 ; 02:47:32;;668,8;0,0;845;17;6;57490125;4,96;8;15,59;49;131;317,0;4,6;;;384,18;;389,50;92,4;26;32,0;;0;;;
19/11/24 ; 02:47:37;;669,0;0,0;1000;39;6;57490125;4,97;;30,03;;;298,2;4,1;;;;0,00;;;;;;32;;23,75;
19/11/24 ; 02:47:41;;668,3;3,8;891;31;6;57490125;4,97;16;33,00;49;131;653,5;1,6;;;384,78;;383,59;92,4;26;;;30;88;24,06;
19/11/24 ; 02:47:43;;668,0;8,5;1478;41;6;57490125;4,96;;76,46;;;912,5;-0,5;;;;0,00;;;;;;34;;24,12;
19/11/24 ; 02:47:45;;667,2;9,0;1079;21;7;57490125;4,96;;28,96;;131;811,5;4,7;;;;0,00;;;;;;20;;24,12;15249
19/11/24 ; 02:47:47;;666,0;10,6;1178;34;7;57490125;4,97;;49,06;;131;457,9;3,7;;;387,37;;373,37;;;32,0;;29;;;
19/11/24 ; 02:47:48;;665,9;16,2;1414;36;7;57490125;4,96;;80,37;;131;612,9;-1,5;;;387,37;;373,37;;;32,0;;34;;;
19/11/24 ; 02:47:53;;664,8;28,0;1511;54;;57490125;4,96;90;146,62;48;131;733,0;-19,2;;;;0,00;360,78;;;;;48;;24,21;
19/11/24 ; 02:47:58;;667,0;32,5;1878;59;;57490125;4,96;;215,81;;;742,1;-3,7;;;391,28;0,00;;;;32,0;;56;;;
19/11/24 ; 02:48:03;;670,0;30,5;1800;61;12;57490250;4,97;128;195,06;46;131;896,3;-3,7;;;389,68;;350,59;;;32,0;;57;;23,81;
19/11/24 ; 02:48:08;;672,7;31,7;1878;37;14;57490250;4,96;78;135,81;47;;523,0;5,1;;;379,09;0,00;344,50;;;;;46;93;23,81;
19/11/24 ; 02:48:13;;673,8;30,5;1792;29;12;57490375;4,96;;122,53;;;725,0;-0,5;;;376,00;0,00;;;;32,0;;33;;;
19/11/24 ; 02:48:18;;674,7;25,2;1479;2;8;57490375;4,96;20;28,31;47;131;219,7;6,1;;;365,00;;338,50;92,4;26;32,0;;6;89;;
19/11/24 ; 02:48:23;;674,6;12,6;1346;46;6;57490375;4,96;0;56,03;49;131;39,6;6,4;;;;0,00;333,68;92,4;26;;;43;88;24,06;
19/11/24 ; 02:48:24;;674,2;14,3;1391;51;6;57490375;4,96;0;84,00;49;131;85,9;6,0;;;359,50;0,00;333,68;92,4;26;;;43;88;;
19/11/24 ; 02:48:26;;674,3;18,1;1564;53;11;57490375;4,96;0;151,43;49;;740,5;-2,1;;;358,37;;333,68;92,4;26;32,0;;50;88;;
19/11/24 ; 02:48:27;;674,3;19,7;1835;54;12;57490375;4,97;;186,59;;;749,4;-1,1;;;358,37;;;;;32,0;;53;;24,09;
19/11/24 ; 02:48:32;;674,5;16,0;1552;17;7;57490500;4,97;0;38,28;46;131;75,0;6,9;;;351,59;;326,87;;;;;24;89;;
19/11/24 ; 02:48:37;;676,1;1,5;863;14;6;57490500;4,97;;14,25;;;230,1;4,0;;;;0,00;;;;;;0;;;
19/11/24 ; 02:48:42;;675,5;0,0;837;16;6;57490500;4,97;;14,40;;;264,4;4,6;;;;0,00;;;;32,0;;0;;24,40;
19/11/24 ; 02:48:47;;675,1;0,0;846;17;6;57490500;4,96;6;13,71;49;131;276,9;4,6;;;343,87;;318,68;92,4;26;32,0;;0;;;
19/11/24 ; 02:48:52;;675,4;0,0;1074;45;7;57490500;4,96;16;38,00;49;131;317,5;4,1;;;;0,00;;;;;;40;91;;
19/11/24 ; 02:48:57;;676,5;13,6;1155;50;;57490500;4,97;;94,68;;;200,0;15,1;;;340,37;0,00;;;;32,0;;100;;24,90;
19/11/24 ; 02:49:02;;678,0;24,6;1537;53;14;57490500;4,97;136;68,90;48;131;89,2;28,5;;;335,50;;314,00;92,4;26;32,0;;99;87;;
19/11/24 ; 02:49:07;;679,7;37,7;2204;77;14;57490500;4,97;138;246,68;47;131;1260,7;28,7;;;;0,00;315,78;;;;;77;;;
19/11/24 ; 02:49:12;;681,2;29,0;1660;16;;57490625;4,97;;49,09;;;156,7;10,8;;;327,28;0,00;;;;32,0;;27;;24,68;
19/11/24 ; 02:49:17;;681,7;33,0;2047;51;14;57490625;4,97;122;207,28;46;131;680,4;4,7;;;;;329,59;92,4;26;;;53;93;;
19/11/24 ; 02:49:22;;682,1;25,1;1474;0;13;57490625;4,96;;76,59;;;7,8;5,4;;;;0,00;;;;32,0;;0;;;
19/11/24 ; 02:49:27;;683,7;11,5;771;7;;57490750;4,97;4;10,15;49;;185,6;4,5;;;320,50;;334,09;92,4;26;;;0;91;;
19/11/24 ; 02:49:32;;687,1;13,5;1345;58;7;57490750;4,97;70;79,00;49;131;963,3;-11,7;;;;0,00;333,68;92,4;26;;;94;;24,87;
19/11/24 ; 02:49:37;;687,3;27,5;1538;31;7;57490750;4,97;;62,00;;;671,0;-11,3;;;;;;92,4;26;32,0;;27;;25,31;
19/11/24 ; 02:49:42;;685,8;24,3;1322;0;21;57490750;4,97;2;17,81;48;131;11,4;8,8;;;322,59;;328,18;92,4;26;32,0;;0;88;;
19/11/24 ; 02:49:47;;686,2;15,1;1071;32;6;57490750;4,96;;33,53;;;19,4;3,5;;;;0,00;;;;;;27;;;
19/11/24 ; 02:49:52;;683,3;18,2;926;28;6;57490875;4,97;;28,71;;;56,6;6,0;;;;;;;;32,0;;26;;25,25;
19/11/24 ; 02:49:57;;681,2;31,5;1819;0;10;57490875;4,96;18;251,99;48;131;67,6;13,1;;;326,09;;319,00;92,4;26;32,0;;0;;;
19/11/24 ; 02:50:02;;677,2;19,8;1276;0;6;57490875;4,97;0;251,99;48;131;47,4;-27,6;;;;0,00;316,50;;;;;0;91;25,21;15250
19/11/24 ; 02:50:07;;674,2;21,0;1200;0;6;57490875;4,96;;19,93;;;5,3;1,5;;;;0,00;;;;32,0;;0;;25,28;
19/11/24 ; 02:50:12;;671,3;14,6;814;0;6;57491000;4,96;0;10,87;50;131;8,6;1,5;;;327,78;;313,59;92,4;26;32,0;;25;;;
19/11/24 ; 02:50:17;;666,4;27,8;1603;0;10;57491000;4,97;4;205,87;48;131;85,9;8,6;;;;0,00;310,50;92,4;26;;;0;89;;
19/11/24 ; 02:50:22;;664,2;17,0;764;10;6;57491000;4,97;;10,25;;;34,9;3,0;;;;0,00;;;;32,0;;0;;25,34;
19/11/24 ; 02:50:27;;667,5;0,0;762;8;;57491000;4,97;4;10,87;50;131;218,8;1,5;;;328,00;;305,87;92,4;26;32,0;;0;88;;
19/11/24 ; 02:50:32;;669,5;0,0;742;10;6;57491000;4,97;4;8,59;50;;234,0;2,1;;;327,09;0,00;302,28;92,4;26;;;0;;;
19/11/24 ; 02:50:37;;673,2;0,5;986;22;6;57491000;4,97;;18,68;;;243,5;3,0;;;;0,00;;;;32,0;;21;;;
19/11/24 ; 02:50:42;;672,5;9,2;1092;4;6;57491000;4,97;10;21,18;49;;89,2;5,7;;;325,59;;297,28;;;;;13;89;;
19/11/24 ; 02:50:45;;671,4;13,1;1201;10;6;57491000;4,97;;21,68;;;350,4;4,1;;;;0,00;;;;;;13;;25,84;
19/11/24 ; 02:50:47;;670,3;14,3;1337;12;7;57491000;4,97;0;26,90;49;131;251,9;2,5;;;;0,00;293,09;92,4;26;;;17;;;
19/11/24 ; 02:50:48;;669,3;14,5;1388;15;7;57491000;4,96;0;26,46;49;131;251,3;2,5;;;323,87;0,00;293,09;92,4;26;32,0;;20;;;
19/11/24 ; 02:50:50;;669,0;18,1;1725;57;7;57491125;4,96;0;132,65;49;131;576,4;-6,2;;;323,87;;293,09;92,4;26;32,0;;50;;;
19/11/24 ; 02:50:55;;668,2;27,5;1572;55;9;57491125;4,96;90;149,96;48;;893,9;-2,7;;;;0,00;285,87;92,4;26;;;48;91;;
19/11/24 ; 02:51:00;;668,8;32,2;1851;24;10;57491125;4,97;;101,12;;;507,9;2,6;;;;0,00;;;;;;30;;25,46;
19/11/24 ; 02:51:05;;667,3;28,3;1660;7;;57491125;4,97;;27,40;;;177,2;4,0;;;312,59;;282,18;92,4;26;;;21;92;25,53;
19/11/24 ; 02:51:10;;666,3;20,7;1221;0;;57491250;4,96;0;21,09;50;131;27,6;1,5;;;;0,00;281,50;92,4;26;;;0;90;;
19/11/24 ; 02:51:15;;664,1;19,3;1228;50;6;57491250;4,96;;66,28;;;552,0;1,5;;;;0,00;;;;;;38;;25,65;
19/11/24 ; 02:51:20;;664,9;33,0;1913;0;;57491250;4,97;;67,56;;;383,1;37,4;;;303,50;;;;;32,0;;0;;25,40;
19/11/24 ; 02:51:25;;667,6;25,6;1082;9;6;57491375;4,97;0;24,50;49;131;81,9;1,5;;;295,78;0,00;280,87;;;;;13;88;;
19/11/24 ; 02:51:30;;667,6;15,6;1768;30;9;57491375;4,96;;112,90;;;602,8;-0,5;;;;0,00;;;;;;35;;25,50;
19/11/24 ; 02:51:35;;665,9;20,5;1754;73;13;57491375;4,97;;241,59;;;620,2;-8,0;;;290,87;;;;;32,0;;85;;25,34;
19/11/24 ; 02:51:40;;669,1;26,6;1501;75;11;57491375;4,96;26;167,53;47;;51,5;-41,8;;;286,09;;282,68;92,4;26;;;100;91;;
19/11/24 ; 02:51:45;;671,0;39,2;2239;52;15;57491375;4,96;;192,28;;;880,7;70,3;;;;0,00;;;;;;47;;25,03;
19/11/24 ; 02:51:50;;671,0;34,5;1929;0;21;57491500;4,97;12;251,99;48;;15,5;11,8;;;284,59;;290,68;;;;;0;93;25,03;
19/11/24 ; 02:51:55;;669,9;13,5;771;9;6;57491500;4,97;;11,59;;131;48,1;3,5;;;283,87;0,00;298,00;;;32,0;;0;;;
19/11/24 ; 02:52:00;;668,4;28,5;2440;69;9;57491500;4,97;;251,99;;131;1078,8;20,5;;;;0,00;;;;;;73;;25,28;
19/11/24 ; 02:52:05;;668,8;19,7;770;9;6;57491625;4,97;;12,78;;;49,7;12,3;;;285,18;;305,18;;;32,0;;0;;25,18;
19/11/24 ; 02:52:10;;671,5;0,7;752;10;;57491625;4,97;4;10,53;50;131;234,6;4,0;;;285,18;0,00;306,78;92,4;26;32,0;;0;;;
19/11/24 ; 02:52:15;;677,2;0,0;748;10;;57491625;4,97;;9,37;;;255,0;3,0;;;;0,00;;;;;;0;;25,31;
19/11/24 ; 02:52:20;;680,8;0,0;749;10;6;57491625;4,97;;9,62;;;256,5;2,1;;;285,68;;;92,4;26;;;0;;25,56;
19/11/24 ; 02:52:25;;680,6;10,5;1738;0;8;57491625;4,97;104;68,09;50;131;397,6;10,1;;;288,37;;305,87;;;;;8;91;;
19/11/24 ; 02:52:30;;680,5;26,7;2152;0;9;57491625;4,96;;70,53;;;728,6;50,9;;;;0,00;;;;;;5;;25,81;15251
19/11/24 ; 02:52:35;;682,5;29,0;1715;18;9;57491625;4,97;;61,90;;;290,8;42,8;;;294,50;;;;;32,0;;28;;;
19/11/24 ; 02:52:40;;685,2;14,6;1498;3;7;57491750;4,97;0;41,93;51;131;213,4;8,0;;;;0,00;301,50;92,4;26;;;18;91;;
19/11/24 ; 02:52:45;;687,4;26,8;2422;14;12;57491750;4,97;;154,68;;;951,4;44,9;;;;0,00;;;;;;32;;25,31;
19/11/24 ; 02:52:50;;690,9;34,5;1938;83;13;57491750;4,96;102;227,03;49;;1398,5;58,9;;;302,00;;306,00;;;32,0;;78;91;;
19/11/24 ; 02:52:55;;693,4;35,8;1826;0;10;57491875;4,97;;55,09;;;73,2;22,8;;;;0,00;;;;;;0;;;
19/11/24 ; 02:53:00;;693,7;20,2;1179;0;6;57491875;4,97;;18,46;;;12,2;1,5;;;304,00;0,00;;;;32,0;;0;;;
19/11/24 ; 02:53:05;;692,0;16,1;1187;46;7;57491875;4,97;4;88,90;52;131;452,2;2,0;;;303,28;;317,28;92,4;26;32,0;;100;;;
19/11/24 ; 02:53:10;;689,8;23,7;1370;0;18;57491875;4,97;2;251,99;50;131;21,2;14,9;;;;0,00;322,28;92,4;26;;;0;;25,28;
19/11/24 ; 02:53:15;;688,3;22,8;1297;0;7;57492000;4,97;;21,31;;;-0,7;-1,4;;;;0,00;;;;;;3;;25,34;
19/11/24 ; 02:53:17;;687,1;24,0;1338;36;7;57492000;4,97;34;63,78;50;131;294,5;-2,5;;;;0,00;325,18;;;;;32;;25,34;
19/11/24 ; 02:53:18;;686,5;24,5;1403;35;7;57492000;4,97;34;75,65;50;131;540,8;-11,1;;;304,78;0,00;325,18;;;32,0;;34;;;
19/11/24 ; 02:53:19;;686,0;26,0;1462;40;7;57492000;4,96;34;91,81;50;131;499,1;-11,2;;;304,78;;325,18;;;32,0;;37;;;
19/11/24 ; 02:53:23;;686,5;36,0;1574;55;13;57492000;4,97;;91,43;;;473,3;40,1;;;;0,00;;;;;;34;;25,09;
19/11/24 ; 02:53:28;;687,6;47,3;1748;86;12;57492125;4,97;;214,18;;131;1346,5;35,4;;;310,50;;318,50;;;32,0;;100;;;
19/11/24 ; 02:53:33;;687,7;54,7;1328;0;9;57492125;4,97;34;76,93;48;;255,1;75,1;;;315,78;0,00;315,28;92,4;26;;;2;91;;
19/11/24 ; 02:53:38;;686,6;55,0;1534;37;8;57492250;4,97;;78,65;;;131,8;31,6;;;315,59;0,00;;;;32,0;;50;;24,78;
19/11/24 ; 02:53:43;;687,4;53,1;1474;0;10;57492250;4,97;74;79,96;49;;69,5;24,2;;;316,78;;322,28;92,4;26;32,0;;0;93;;
19/11/24 ; 02:53:48;;687,1;22,1;752;10;;57492375;4,97;4;9,65;50;;192,5;6,0;;;;0,00;326,68;92,4;26;;;0;90;24,87;
19/11/24 ; 02:53:53;;687,3;0,0;750;10;6;57492375;4,97;;9,28;;;272,0;1,5;;;315,28;0,00;;;;32,0;;0;;25,06;
19/11/24 ; 02:53:58;;689,4;0,5;975;31;6;57492375;4,97;4;27,65;50;131;373,4;1,5;;;314,18;;329,09;92,4;26;32,0;;38;;;
19/11/24 ; 02:54:03;;690,8;20,0;1549;63;9;57492375;4,97;;216,43;;131;681,9;9,8;;;314,59;0,00;332,09;;;;;100;;25,18;
19/11/24 ; 02:54:08;;692,0;27,0;1543;58;9;57492375;4,96;86;164,25;49;131;638,5;-23,1;;;315,78;;331,87;;;32,0;;50;88;;
19/11/24 ; 02:54:13;;692,6;34,0;1216;62;8;57492500;4,96;;106,59;;131;725,6;-6,3;;;;0,00;;;;;;59;;25,06;
19/11/24 ; 02:54:18;;691,2;44,5;1636;0;9;57492500;4,97;;38,21;;;360,0;9,7;;;318,18;;325,09;;;32,0;;11;;24,90;
19/11/24 ; 02:54:23;;686,3;51,2;1442;13;7;57492625;4,96;4;30,62;49;131;44,4;5,4;;;320,37;0,00;320,00;92,4;26;32,0;;19;;;
19/11/24 ; 02:54:26;;683,0;55,8;1546;3;7;57492625;4,97;;25,50;;;265,3;0,0;;;320,37;0,00;;;;32,0;;15;;;
19/11/24 ; 02:54:29;;680,6;58,5;1619;15;7;57492625;4,97;0;33,25;50;131;141,9;2,1;;;;0,00;317,59;;;;;25;90;;
19/11/24 ; 02:54:32;;679,3;61,0;1689;39;;57492750;4,97;24;142,18;50;131;335,8;-2,6;;;321,37;;317,59;;;;;44;90;24,90;
19/11/24 ; 02:54:35;;678,1;64,1;1812;86;11;57492750;4,96;;219,09;;;849,8;-13,3;;;;0,00;;;;;;100;;24,87;
19/11/24 ; 02:54:40;;678,6;71,5;1965;83;13;57492875;4,96;;230,46;;;1378,2;42,9;;;324,59;;316,59;92,4;26;32,0;;100;;;
19/11/24 ; 02:54:45;;679,8;71,6;1526;75;10;57493000;4,96;148;173,46;47;;1264,4;15,3;;;;0,00;315,00;92,4;26;;;56;90;;15252
19/11/24 ; 02:54:50;;678,5;73,0;1569;49;9;57493125;4,96;;128,68;;;683,8;12,0;;;;0,00;;;;;;39;;24,40;
19/11/24 ; 02:54:55;;677,4;71,3;1534;0;7;57493125;4,96;22;251,99;47;131;20,4;10,4;;;319,78;;322,18;;;32,0;;0;;;
19/11/24 ; 02:55:00;;673,9;71,5;1531;0;20;57493250;4,96;2;251,99;50;131;4,1;4,4;;;;0,00;326,18;92,4;26;;;0;92;;
19/11/24 ; 02:55:05;;669,2;73,5;1579;0;;57493375;4,96;;251,99;;;1,3;2,4;;;;0,00;;;;;;0;;;
19/11/24 ; 02:55:07;;667,7;73,8;1593;0;;57493375;4,97;0;251,99;50;;1,3;1,5;;;315,68;0,00;328,09;92,4;26;;;0;87;;
19/11/24 ; 02:55:10;;665,7;73,1;1567;0;21;57493375;4,97;0;251,99;50;;0,9;1,0;;;315,68;;328,09;92,4;26;32,0;;3;87;;
19/11/24 ; 02:55:12;;665,8;72,1;1547;0;21;57493500;4,97;;251,99;;;1,3;0,5;;;;0,00;;;;;;0;;24,68;
19/11/24 ; 02:55:15;;665,5;68,5;1477;0;20;57493500;4,97;0;251,99;50;131;1,3;0,5;;;314,59;0,00;327,59;92,4;26;;;0;;;
19/11/24 ; 02:55:20;;664,5;66,0;1424;35;19;57493625;4,97;;60,21;;;69,9;-3,8;;;;0,00;;;;;;34;;24,65;
19/11/24 ; 02:55:24;;664,9;68,3;1475;86;;57493750;4,97;78;200,84;48;;1259,7;0,5;;;314,68;;323,00;;;;;100;90;24,37;
19/11/24 ; 02:55:29;;667,8;74,0;1580;85;;57493875;4,96;144;211,59;45;131;1375,0;26,7;;;;0,00;311,87;;;;;100;;;
19/11/24 ; 02:55:34;;671,9;72,8;1557;85;11;57493875;4,96;;194,71;;;1465,7;48,4;;;320,00;0,00;;;;;;100;;23,96;
19/11/24 ; 02:55:39;;676,4;72,8;1556;85;11;57494000;4,96;146;203,28;47;131;1461,6;63,7;;;319,87;;315,50;92,4;26;32,0;;100;;;
19/11/24 ; 02:55:44;;678,1;74,7;1607;26;9;57494125;4,97;82;121,84;48;;449,8;55,9;;;;0,00;330,68;;;;;30;89;23,78;
19/11/24 ; 02:55:49;;677,1;73,6;1590;0;20;57494250;4,97;;133,00;;;248,5;13,9;;;317,87;0,00;;;;;;0;;23,90;
19/11/24 ; 02:55:54;;673,2;74,2;1582;1;7;57494375;4,96;2;28,68;49;;33,5;3,9;;;316,50;;338,18;92,4;26;32,0;;16;89;;
19/11/24 ; 02:55:57;;672,1;76,7;1647;51;21;57494375;4,96;;110,37;;;13,5;6,9;;;;;;;;32,0;;45;;;
19/11/24 ; 02:56:00;;671,5;81,8;1734;86;13;57494500;4,96;;216,34;;;1001,2;-8,0;;;;;;;;;;100;;23,96;
19/11/24 ; 02:56:05;;671,4;87,2;1866;85;13;57494625;4,97;146;222,62;46;131;1516,7;55,5;;;321,18;;342,59;92,4;26;32,0;;100;90;;
19/11/24 ; 02:56:10;;677,5;86,1;1866;85;13;57494750;4,96;146;215,68;47;;1504,1;83,3;;;;0,00;337,68;;;;;100;91;;
19/11/24 ; 02:56:15;;682,7;85,8;1841;85;;57494875;4,97;;219,90;;;1542,7;86,8;;;331,59;;;;;32,0;;100;;23,34;
19/11/24 ; 02:56:20;;687,0;89,0;1911;84;13;57495000;4,96;146;223,84;48;131;1550,0;89,9;;;336,68;;351,78;92,4;26;32,0;;100;;;
19/11/24 ; 02:56:25;;687,3;89,2;1885;0;22;57495125;4,96;;251,99;;;37,1;24,6;;;;0,00;;;;;;0;;;
19/11/24 ; 02:56:30;;684,6;86,2;1853;0;22;57495125;4,96;;251,99;;;12,7;8,8;;;339,59;0,00;365,50;;;32,0;;0;;23,53;
19/11/24 ; 02:56:35;;681,2;85,5;1822;0;21;57495250;4,96;4;251,99;53;131;4,9;4,9;;;339,68;;367,78;92,4;26;32,0;;0;90;;
19/11/24 ; 02:56:40;;680,3;84,2;1795;55;12;57495375;4,96;;189,68;;;670,9;-22,1;;;;0,00;;;;;;53;;;
19/11/24 ; 02:56:45;;681,5;85,0;1814;61;;57495500;4,97;;229,34;;;887,3;-4,7;;;346,68;;372,68;92,4;26;;;57;;23,21;
19/11/24 ; 02:56:50;;684,1;85,7;1852;85;13;57495625;4,96;144;219,03;46;131;1424,8;8,2;;;357,28;;363,18;92,4;26;32,0;;100;;;
19/11/24 ; 02:56:55;;690,7;84,3;1817;86;13;57495750;4,96;;214,03;;;1490,9;25,6;;;;0,00;;;;;;100;;23,06;
19/11/24 ; 02:56:57;;693,0;83,5;1781;86;13;57495875;4,96;;215,00;;131;1538,2;27,3;;;361,50;0,00;351,59;;;;;100;;;
19/11/24 ; 02:57:02;;698,9;79,0;1712;86;12;57495875;4,96;;212,40;;;1490,9;27,3;;;;0,00;;;;;;100;;22,93;
19/11/24 ; 02:57:07;;703,6;77,0;1658;86;12;57496000;4,97;;211,25;;131;1452,2;25,6;;;358,87;;365,00;;;;;100;;22,87;15253
19/11/24 ; 02:57:12;;710,1;75,0;1601;85;12;57496125;4,97;146;201,53;48;;1521,4;24,1;;;358,37;;378,00;92,4;26;32,0;;100;92;;
19/11/24 ; 02:57:17;;716,5;73,0;1557;85;12;57496250;4,96;;201,37;;;1542,3;20,7;;;;0,00;;;;;;100;;22,81;
19/11/24 ; 02:57:22;;717,7;76,7;1643;85;12;57496375;4,96;;212,09;;;1509,0;18,6;;;364,28;;;;;32,0;;100;;22,78;
19/11/24 ; 02:57:27;;715,6;83,7;1825;0;12;57496500;4,96;28;150,71;48;;831,2;34,6;;;374,18;0,00;395,87;;;;;0;;;
19/11/24 ; 02:57:32;;715,1;81,7;1772;0;22;57496625;4,96;;251,99;;;20,7;14,2;;;;0,00;;;;;;0;;22,90;
19/11/24 ; 02:57:34;;713,6;80,2;1730;0;22;57496625;4,97;2;251,99;52;;11,1;11,3;;;374,18;0,00;394,68;;;;;0;;;
19/11/24 ; 02:57:36;;712,0;79,5;1712;14;21;57496625;4,97;2;251,99;52;;217,8;8,7;;;374,18;;394,68;;;32,0;;32;;;
19/11/24 ; 02:57:41;;708,7;87,3;1867;85;13;57496750;4,97;144;225,40;47;131;1485,6;-4,3;;;;0,00;396,50;;;;;100;90;;
19/11/24 ; 02:57:46;;706,6;88,2;1886;0;22;57496875;4,97;;251,99;;;199,2;19,3;;;;0,00;;;;32,0;;0;;22,65;
19/11/24 ; 02:57:51;;705,6;81,8;1725;9;8;57497000;4,97;2;38,31;49;131;188,1;-7,6;;;385,78;;391,59;92,4;26;32,0;;21;;;
19/11/24 ; 02:57:56;;706,0;80,8;1741;86;12;57497125;4,97;148;216,87;46;131;1417,8;-8,5;;;;0,00;386,18;92,4;26;;;87;;;
19/11/24 ; 02:58:01;;706,2;78,0;1660;0;;57497250;4,97;;251,99;;;104,3;16,4;;;;0,00;;;;;;0;;22,75;
19/11/24 ; 02:58:06;;705,8;61,3;1740;0;10;57497375;4,97;;95,59;;;7,0;3,0;;;390,50;;;;;32,0;;0;;;
19/11/24 ; 02:58:11;;704,8;56,0;1574;52;9;57497375;4,96;34;154,50;47;;-47,8;1,5;;;388,09;0,00;374,37;;;;;100;90;;
19/11/24 ; 02:58:16;;704,1;68,1;1862;85;13;57497500;4,97;;231,50;;;1461,0;-5,9;;;;0,00;;;;;;100;;22,71;
19/11/24 ; 02:58:21;;705,2;75,2;2083;81;14;57497625;4,97;146;243,21;44;;1324,1;-2,7;;;386,50;;369,87;92,4;26;32,0;;100;89;;
19/11/24 ; 02:58:26;;707,1;80,5;2223;79;14;57497750;4,97;146;251,99;46;131;1202,3;2,2;;;;0,00;373,28;;;;;100;;;
19/11/24 ; 02:58:31;;709,0;81,7;1754;85;10;57497875;4,96;;235,62;;;507,8;-32,0;;;;0,00;;;;32,0;;100;;22,37;
19/11/24 ; 02:58:36;;708,1;85,3;1890;84;13;57498000;4,97;146;224,00;45;;1536,5;9,3;;;375,50;;382,09;92,4;26;32,0;;100;93;;
19/11/24 ; 02:58:41;;708,6;95,5;2049;81;13;57498125;4,97;148;240,96;46;131;1350,1;13,1;;;;0,00;391,28;;;;;100;;22,40;
19/11/24 ; 02:58:46;;712,6;97,1;2085;81;14;57498250;4,96;;237,25;;;1333,8;12,5;;;;;;;;;;100;;22,34;
19/11/24 ; 02:58:50;;716,6;93,1;2016;8;9;57498375;4,96;;52,90;;131;65,3;27,5;;;384,18;0,00;400,78;92,4;26;32,0;;30;;;
19/11/24 ; 02:58:55;;713,6;94,0;2011;23;12;57498500;4,96;;101,46;;;375,3;4,1;;;;0,00;;;;;;32;;;
19/11/24 ; 02:59:00;;708,7;93,3;2005;0;;57498625;4,96;12;251,99;46;131;12,2;9,7;;;387,87;;403,59;92,4;26;32,0;;0;;;
19/11/24 ; 02:59:05;;710,7;89,6;1922;85;12;57498750;4,96;8;251,99;49;131;1180,0;-22,8;;;388,37;;400,00;92,4;26;32,0;;100;;;
19/11/24 ; 02:59:10;;717,4;89,5;1920;84;;57498875;4,96;;228,43;;;1468,8;1,1;;;;0,00;;;;;;100;;22,31;
19/11/24 ; 02:59:15;;720,3;90,2;1936;84;13;57499000;4,97;;227,75;;;1567,7;8,1;;;396,09;;;;;32,0;;100;;22,18;
19/11/24 ; 02:59:20;;716,8;96,3;2024;0;14;57499125;4,96;;84,37;;131;615,8;20,0;;;394,78;;385,18;;;;;0;;;
19/11/24 ; 02:59:25;;714,8;96,3;2057;0;;57499250;4,96;;251,99;;;18,3;12,7;;;;0,00;;;;;;0;;22,28;
19/11/24 ; 02:59:30;;713,9;92,1;1975;0;;57499375;4,97;;41,87;;;5,3;8,2;;;390,09;;;;;;;26;;22,46;
19/11/24 ; 02:59:35;;716,0;91,3;1962;83;;57499500;4,96;;232,96;;131;1434,7;4,9;;;387,28;;392,09;92,4;26;32,0;;100;;;15254
19/11/24 ; 02:59:40;;717,6;90,6;1908;48;13;57499625;4,96;;213,21;;;428,8;12,9;;;;0,00;;;;;;50;;22,18;
19/11/24 ; 02:59:45;;718,1;88,8;1908;75;;57499750;4,96;;242,53;;;997,0;-1,1;;;387,78;;389,37;;;32,0;;69;;22,18;
19/11/24 ; 02:59:50;;719,6;90,6;1949;48;;57499875;4,96;136;216,03;46;131;733,6;5,8;;;389,09;0,00;383,87;92,4;26;32,0;;49;;;
19/11/24 ; 02:59:55;;719,7;89,5;1927;41;11;57500000;4,97;;169,59;;;548,9;6,7;;;;0,00;;;;32,0;;51;;22,21;
19/11/24 ; 03:00:00;;720,2;95,2;2041;69;;57500125;4,97;146;251,46;47;;981,1;3,2;;;387,68;;377,37;;;;;68;;22,09;
19/11/24 ; 03:00:05;;725,4;94,5;2005;73;;57500250;4,97;;237,75;;131;957,6;4,3;;;383,37;0,00;367,68;;;;;69;;;
19/11/24 ; 03:00:10;;728,6;92,7;1993;64;14;57500375;4,97;;242,71;;;978,9;19,1;;;;0,00;;;;;;62;;22,06;
19/11/24 ; 03:00:15;;727,3;94,5;2028;0;12;57500500;4,96;146;74,46;46;131;386,8;17,5;;;375,78;;366,50;;;32,0;;0;91;;
19/11/24 ; 03:00:20;;723,8;93,7;2008;0;11;57500625;4,97;0;107,50;47;131;43,5;8,4;;;370,68;0,00;368,00;;;;;19;;;
19/11/24 ; 03:00:24;;722,8;94,5;2041;37;12;57500750;4,97;;169,40;;;434,6;-5,6;;;370,09;;;;;32,0;;46;;22,28;
